date,shock
1962-07-01,2.41949471855858
1962-10-01,3.32514743186618
1963-01-01,0.268331088504018
1963-04-01,0.406564396255191
1963-07-01,0.362390304758348
1963-10-01,2.69508506317047
1964-01-01,-2.9417505766062
1964-04-01,1.58712738702942
1964-07-01,1.17713855840089
1964-10-01,3.74273971922437
1965-01-01,-6.01026523946408
1965-04-01,-0.0117056525733096
1965-07-01,-2.12235434538891
1965-10-01,-1.89019329458284
1966-01-01,-3.28532686678016
1966-04-01,3.40721037701568
1966-07-01,1.86558532071907
1966-10-01,-0.821677792276167
1967-01-01,0.292976594387856
1967-04-01,0.889746667353038
1967-07-01,-0.594132718506483
1967-10-01,0.110155598567453
1968-01-01,-4.04300645202443
1968-04-01,-1.47609349630857
1968-07-01,1.28612934993521
1968-10-01,1.44818168822574
1969-01-01,-3.24236540938345
1969-04-01,1.99208711717631
1969-07-01,1.65748726934363
1969-10-01,3.38647074970672
1970-01-01,4.2879231326815
1970-04-01,-2.39110723864492
1970-07-01,-4.63621959071663
1970-10-01,7.05401678138002
1971-01-01,-9.22689755896515
1971-04-01,-0.890112614692407
1971-07-01,2.22401582981871
1971-10-01,3.67747661403321
1972-01-01,-0.00144495255673674
1972-04-01,-1.85911051134803
1972-07-01,0.0821921646408613
1972-10-01,-0.921566319240693
1973-01-01,-2.97726176261954
1973-04-01,0.399452194259715
1973-07-01,3.12597909231171
1973-10-01,-1.18053105289836
1974-01-01,1.28819300493331
1974-04-01,-2.78611245619472
1974-07-01,1.73077172406889
1974-10-01,-0.0640177317695747
1975-01-01,3.12835297330453
1975-04-01,-2.73595524704564
1975-07-01,-2.88055426702157
1975-10-01,2.79008975831185
1976-01-01,-2.66614941208623
1976-04-01,0.134466071205644
1976-07-01,0.378025245711478
1976-10-01,0.800541592439419
1977-01-01,-2.43530473337466
1977-04-01,-1.25319287353969
1977-07-01,-0.654676006245504
1977-10-01,2.00664298180865
1978-01-01,2.87472729450059
1978-04-01,-4.15253018947449
1978-07-01,0.685199023647523
1978-10-01,-2.69426678368673
1979-01-01,0.262872542665563
1979-04-01,-0.212072840481273
1979-07-01,-0.744776831873407
1979-10-01,2.80415514669828
1980-01-01,-0.195441923672054
1980-04-01,6.33512306228375
1980-07-01,0.717128187876622
1980-10-01,-3.29980456985313
1981-01-01,-4.45130981527283
1981-04-01,0.714064871760884
1981-07-01,-5.78427285149649
1981-10-01,0.295155237320171
1982-01-01,3.95854272432985
1982-04-01,1.23453827570402
1982-07-01,1.32570841571303
1982-10-01,4.38621623354491
1983-01-01,-0.297148488842869
1983-04-01,-2.15962279576046
1983-07-01,-0.866261980859849
1983-10-01,-2.39614723929445
1984-01-01,-3.35207039716151
1984-04-01,-1.79883519143468
1984-07-01,0.605587143514272
1984-10-01,-0.865999121299213
1985-01-01,0.0899402756908275
1985-04-01,-0.0694953563435183
1985-07-01,-0.343607168504056
1985-10-01,1.16179261574747
1986-01-01,0.618550509594502
1986-04-01,-0.715298405338191
1986-07-01,-2.77996990526276
1986-10-01,1.09649877712239
1987-01-01,2.54434094665024
1987-04-01,0.37566487984239
1987-07-01,0.313909101542438
1987-10-01,-1.82402935213064
1988-01-01,-1.29860246913667
1988-04-01,0.0905024769848781
1988-07-01,2.33160980883388
1988-10-01,-0.884206225159193
1989-01-01,-0.732143117440613
1989-04-01,0.100388514875041
1989-07-01,-1.84674456824462
1989-10-01,-0.157448600014653
1990-01-01,-2.96306583791482
1990-04-01,1.54337714596272
1990-07-01,2.72267114939863
1990-10-01,4.36557616721726
1991-01-01,2.78860024859308
1991-04-01,-1.32601364944662
1991-07-01,0.869666338940826
1991-10-01,0.962296081722022
1992-01-01,-0.0615894867854108
1992-04-01,-1.26907438191688
1992-07-01,0.141607169933985
1992-10-01,0.407897369587943
1993-01-01,2.78992760565272
1993-04-01,2.40868226511541
1993-07-01,3.17271779902774
1993-10-01,0.0878894634391626
1994-01-01,-0.968297922255023
1994-04-01,-1.78821469192747
1994-07-01,4.69947058390104
1994-10-01,-0.968171177460231
1995-01-01,1.33746485845639
1995-04-01,1.80581625244199
1995-07-01,-0.255242623748784
1995-10-01,0.230991343874077
1996-01-01,-0.185170634553369
1996-04-01,-2.42503891363555
1996-07-01,0.303287411423563
1996-10-01,1.23886247726576
1997-01-01,0.231073044828763
1997-04-01,-1.8038554484911
1997-07-01,-1.71265240683463
1997-10-01,-0.636508614583121
1998-01-01,-1.22146706758385
1998-04-01,0.0542599900249146
1998-07-01,-1.09691874729948
1998-10-01,-4.7329923252518
1999-01-01,-2.04913843029963
1999-04-01,-1.38142911953156
1999-07-01,-1.43317583876107
1999-10-01,-1.70329928287672
2000-01-01,1.92233031518562
2000-04-01,-2.48285200705514
2000-07-01,-0.414748177162049
2000-10-01,-0.270408236142177
2001-01-01,2.53060542035523
2001-04-01,-0.486253419343573
2001-07-01,0.443068200018382
2001-10-01,-1.05943307073665
2002-01-01,-3.14130435865161
2002-04-01,0.329939386141801
2002-07-01,1.78231701719135
2002-10-01,0.704515948576138
2003-01-01,1.06667576824929
2003-04-01,0.947047482228926
2003-07-01,-2.27220864048008
2003-10-01,0.428850344988614
2004-01-01,3.31670941448332
2004-04-01,-0.616887725290436
2004-07-01,1.46965638602333
2004-10-01,1.08357538973484
2005-01-01,-1.09248229684932
2005-04-01,1.88023360574103
2005-07-01,0.857014740067248
2005-10-01,0.584587871222903
2006-01-01,-1.24267165831063
2006-04-01,2.75646327984945
2006-07-01,0.835646094935768
2006-10-01,0.243913816597891
2007-01-01,1.8540920484602
2007-04-01,-1.52102284200633
2007-07-01,-2.22698721913901
2007-10-01,-2.8238936098794
2008-01-01,2.09882916935789
2008-04-01,-1.17606661704521
2008-07-01,1.37928428500843
2008-10-01,6.30012622091423
2009-01-01,1.71176782678787
2009-04-01,-1.5778904201909
2009-07-01,-0.78820763144699
2009-10-01,-2.64515347956121
2010-01-01,-0.49682244572286
2010-04-01,-0.235986244982055
2010-07-01,-0.926740605328913
2010-10-01,1.11971150148779
2011-01-01,4.15159891379699
2011-04-01,3.47434254880222
2011-07-01,2.32183275077691
2011-10-01,-4.72883727783754
2012-01-01,-2.34776966453856
2012-04-01,2.18951971959007
2012-07-01,0.811661300910948
2012-10-01,2.57517994131645
2013-01-01,-0.530033038274153
2013-04-01,-0.686912532860285
2013-07-01,-1.40034844534219
2013-10-01,-0.636181463644444
2014-01-01,3.64296712868706
2014-04-01,-1.82742414750972
2014-07-01,-1.7483088337953
2014-10-01,0.208537992965936
2015-01-01,-0.754307743966903
2015-04-01,-1.32985099442101
2015-07-01,-0.577171781749675
2015-10-01,1.29234833145066
2016-01-01,0.00957869449641662
2016-04-01,-1.62358920858243
2016-07-01,-1.71655992747826
2016-10-01,-2.81348096061677
2017-01-01,-0.715762562768523
